cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
1,6.151153,-23.079007,2.47917000000E+00,2.59175000000E+01,2.4784253,25.9190719,0.0609,0.0496,-0.0153,11.959,0.021,51.8,4.7040E+01,12.033,0.044,24.8,7.9570E+00,1,0,0000,AA,10,58306.00998035,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.152931,-16.483873,2.47917000000E+00,2.59175000000E+01,2.4786308,25.9191389,0.0655,0.0564,-0.0230,12.058,0.027,40.2,2.1560E+01,12.131,0.044,24.9,7.6550E+00,1,0,0000,AA,10,57574.92097786,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.154864,-20.615695,2.47917000000E+00,2.59175000000E+01,2.4785007,25.9191002,0.0588,0.0491,-0.0173,11.977,0.021,51.9,3.0990E+01,12.049,0.042,26.1,4.6010E+00,1,0,0000,AA,5,57743.12055953,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.156107,-21.356926,2.47917000000E+00,2.59175000000E+01,2.4784776,25.9190926,0.0529,0.0559,-0.0178,12.064,0.025,43.0,2.9820E+01,11.980,0.039,27.5,1.0760E+01,1,0,0000,AA,10,57743.18601134,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.156283,-19.708670,2.47917000000E+00,2.59175000000E+01,2.4785288,25.9191099,0.0596,0.0571,-0.0168,11.964,0.025,44.1,1.8580E+01,12.086,0.040,26.8,5.2140E+00,1,0,0000,AA,10,58103.56044648,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.158472,-21.358024,2.47917000000E+00,2.59175000000E+01,2.4784773,25.9190932,0.0665,0.0634,-0.0327,11.837,0.030,36.2,5.1230E+01,12.028,0.046,23.8,4.2770E+00,1,0,0000,AA,10,57742.59656287,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.165309,-19.161748,2.47917000000E+00,2.59175000000E+01,2.4785450,25.9191177,0.0606,0.0522,-0.0191,12.041,0.023,47.4,4.3940E+01,12.046,0.048,22.6,5.7750E+00,1,0,0000,AA,10,58306.07543199,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.165924,-18.504899,2.47917000000E+00,2.59175000000E+01,2.4785656,25.9191242,0.0548,0.0499,-0.0213,11.941,0.024,44.6,3.1580E+01,12.025,0.040,27.4,6.8160E+00,1,0,0000,AA,10,58103.75680178,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.167185,-18.253735,2.47917000000E+00,2.59175000000E+01,2.4785734,25.9191269,0.0556,0.0552,-0.0176,12.023,0.023,46.7,2.6790E+01,12.099,0.044,24.8,7.5080E+00,1,0,0000,AA,10,57939.33031728,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.168109,-18.247736,2.47917000000E+00,2.59175000000E+01,2.4785735,25.9191272,0.0517,0.0550,-0.0220,12.027,0.023,48.0,3.3310E+01,12.095,0.036,30.2,9.7920E+00,1,0,0000,AA,10,57207.18301417,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.168458,-21.144297,2.47917000000E+00,2.59175000000E+01,2.4784828,25.9190981,0.0561,0.0496,-0.0067,12.049,0.022,50.2,6.0670E+01,12.043,0.040,26.9,1.4320E+01,1,0,0000,AA,10,57938.34828767,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.169151,-19.675443,2.47917000000E+00,2.59175000000E+01,2.4785285,25.9191136,0.0575,0.0526,-0.0159,11.997,0.021,51.0,3.5400E+01,12.174,0.048,22.5,6.6170E+00,1,0,0000,AA,10,57938.61009412,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.171732,-19.322495,2.47917000000E+00,2.59175000000E+01,2.4785393,25.9191178,0.0546,0.0476,-0.0170,11.929,0.019,56.5,4.5920E+01,11.993,0.042,26.1,5.6710E+00,1,0,0000,AA,10,57024.57292649,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.171756,-21.471219,2.47917000000E+00,2.59175000000E+01,2.4784723,25.9190954,0.0600,0.0563,-0.0207,12.064,0.023,47.5,6.5920E+01,12.212,0.051,21.3,6.1680E+00,1,0,0000,AA,0,58302.80310661,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.173961,-20.122829,2.47917000000E+00,2.59175000000E+01,2.4785140,25.9191103,0.0584,0.0557,-0.0102,12.080,0.024,45.1,2.6220E+01,12.094,0.043,25.5,1.3110E+01,1,0,0000,AA,10,57938.87202803,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.188498,-20.073521,2.47917000000E+00,2.59175000000E+01,2.4785140,25.9191146,0.0598,0.0547,-0.0227,11.981,0.024,45.5,2.5130E+01,12.045,0.038,28.2,7.3660E+00,1,0,0000,AA,5,56657.29041494,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.190355,-20.428195,2.47917000000E+00,2.59175000000E+01,2.4785027,25.9191114,0.0556,0.0509,-0.0191,11.990,0.021,51.0,5.3790E+01,12.059,0.049,22.0,1.4610E+01,1,0,0000,AA,10,56845.66937696,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.192006,-17.642725,2.47917000000E+00,2.59175000000E+01,2.4785904,25.9191391,0.0569,0.0493,-0.0202,12.012,0.022,48.9,4.0330E+01,12.114,0.039,27.6,4.3260E+00,1,0,0000,AA,10,58464.27682723,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.192828,-22.437551,2.47917000000E+00,2.59175000000E+01,2.4784400,25.9190900,0.0650,0.0512,-0.0107,12.041,0.023,48.2,2.8610E+01,12.031,0.039,27.8,9.4560E+00,1,0,0000,AA,10,58669.59573617,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.193515,-22.383085,2.47917000000E+00,2.59175000000E+01,2.4784416,25.9190908,0.0571,0.0520,-0.0134,11.926,0.023,47.3,3.2220E+01,12.071,0.040,27.3,9.4390E+00,1,0,0000,AA,10,57383.66079204,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.203144,-20.630068,2.47917000000E+00,2.59175000000E+01,2.4784950,25.9191126,0.0641,0.0624,-0.0110,11.972,0.027,39.5,2.7630E+01,12.049,0.036,30.1,7.4900E+00,1,0,0000,AA,10,57574.59333716,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.204614,-20.797572,2.47917000000E+00,2.59175000000E+01,2.4784896,25.9191112,0.0616,0.0477,0.0105,11.932,0.023,46.7,2.4110E+01,12.001,0.035,31.1,7.9810E+00,1,0,0000,AA,10,56657.81759491,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.210299,-24.648266,2.47917000000E+00,2.59175000000E+01,2.4783701,25.9190679,0.0544,0.0494,-0.0113,11.972,0.020,54.9,3.2390E+01,11.866,0.044,24.8,1.4300E+01,1,0,0000,AA,10,57207.64232178,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.211441,-21.969980,2.47917000000E+00,2.59175000000E+01,2.4784523,25.9191001,0.0570,0.0523,0.0070,11.904,0.022,49.4,4.6960E+01,12.079,0.042,26.1,6.2030E+00,1,0,0000,AA,10,56657.61983877,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.211688,-21.079751,2.47917000000E+00,2.59175000000E+01,2.4784800,25.9191100,0.0634,0.0598,-0.0178,12.004,0.024,45.9,2.5750E+01,12.008,0.050,21.8,9.2520E+00,1,0,0000,AA,10,58670.57687326,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.211976,-19.034357,2.47917000000E+00,2.59175000000E+01,2.4785443,25.9191312,0.0556,0.0578,-0.0183,12.049,0.024,45.0,3.2200E+01,12.107,0.044,24.4,7.1900E+00,1,0,0000,AA,5,58464.40773071,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.216289,-22.177371,2.47917000000E+00,2.59175000000E+01,2.4784453,25.9190990,0.0590,0.0510,-0.0161,11.960,0.021,50.9,4.4000E+01,12.065,0.047,23.3,1.2480E+01,1,0,0000,AA,10,58302.86855824,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.217242,-17.174830,2.47917000000E+00,2.59175000000E+01,2.4786030,25.9191500,0.0557,0.0497,-0.0191,12.012,0.020,53.6,3.7690E+01,12.096,0.037,29.2,1.1050E+01,1,0,0000,AA,10,57384.11971965,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.218552,-18.521926,2.47917000000E+00,2.59175000000E+01,2.4785599,25.9191379,0.0538,0.0545,-0.0241,11.968,0.024,45.3,2.4100E+01,12.167,0.040,27.4,6.4620E+00,1,0,0000,AA,10,57383.72637133,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.220991,-23.184232,2.47917000000E+00,2.59175000000E+01,2.4784136,25.9190885,0.0705,0.0630,-0.0093,11.957,0.026,41.0,3.5830E+01,12.022,0.049,22.0,8.6660E+00,1,0,0000,AA,10,58303.52281949,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.223418,-16.422422,2.47917000000E+00,2.59175000000E+01,2.4786266,25.9191582,0.0613,0.0632,-0.0180,12.078,0.026,42.5,3.3570E+01,12.166,0.055,19.7,4.1290E+00,1,0,0000,AA,10,58669.85728786,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.224132,-21.438521,2.47917000000E+00,2.59175000000E+01,2.4784674,25.9191093,0.0579,0.0524,-0.0079,11.967,0.023,47.1,4.4020E+01,11.994,0.035,30.7,9.4860E+00,1,0,0000,AA,5,58464.66941029,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.226356,-16.100983,2.47917000000E+00,2.59175000000E+01,2.4786367,25.9191617,0.0567,0.0557,-0.0244,12.037,0.024,45.2,1.7120E+01,12.000,0.034,31.7,8.7430E+00,1,0,0000,AA,10,58103.62589826,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.229575,-24.164825,2.47917000000E+00,2.59175000000E+01,2.4783824,25.9190788,0.0587,0.0485,-0.0153,11.946,0.020,53.7,3.9260E+01,12.059,0.039,27.5,6.7000E+00,1,0,0000,AA,10,58104.21509133,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.236472,-17.519082,2.47917000000E+00,2.59175000000E+01,2.4785902,25.9191520,0.0546,0.0490,-0.0190,11.990,0.022,49.9,3.0610E+01,12.151,0.042,26.0,5.2860E+00,1,0,0000,AA,10,58103.23318780,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.237548,-18.563848,2.47917000000E+00,2.59175000000E+01,2.4785567,25.9191425,0.0557,0.0525,-0.0214,11.992,0.022,48.6,4.1120E+01,12.009,0.039,27.7,4.8410E+00,1,0,0000,AA,5,58103.95328434,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.237912,-22.392046,2.47917000000E+00,2.59175000000E+01,2.4784361,25.9191021,0.0669,0.0596,-0.0258,12.052,0.025,43.0,3.0250E+01,12.011,0.047,23.3,1.4550E+01,1,0,0000,AA,10,56845.80091677,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.241045,-20.886785,2.47917000000E+00,2.59175000000E+01,2.4784828,25.9191197,0.0626,0.0641,-0.0172,12.042,0.025,44.0,6.1120E+01,12.266,0.049,22.2,7.9600E+00,1,0,0000,AA,5,57743.05510767,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.241708,-20.100721,2.47917000000E+00,2.59175000000E+01,2.4785075,25.9191282,0.0561,0.0538,-0.0046,12.025,0.021,51.5,3.2520E+01,12.044,0.045,24.1,5.2340E+00,1,0,0000,AA,10,57938.47919088,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.243649,-18.250697,2.47917000000E+00,2.59175000000E+01,2.4785661,25.9191471,0.0555,0.0484,-0.0046,12.007,0.021,51.5,2.9870E+01,12.087,0.042,26.1,6.1290E+00,1,0,0000,AA,10,57024.31010032,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.243982,-21.223514,2.47917000000E+00,2.59175000000E+01,2.4784719,25.9191168,0.0582,0.0506,-0.0203,12.006,0.022,50.3,5.8810E+01,12.072,0.045,24.2,7.4460E+00,1,0,0000,AA,10,57024.77004611,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.245779,-23.461955,2.47917000000E+00,2.59175000000E+01,2.4784020,25.9190915,0.0600,0.0557,-0.0181,11.981,0.024,44.5,3.8630E+01,11.898,0.042,26.0,8.1060E+00,1,0,0000,AA,10,57574.72436774,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.246817,-19.370551,2.47917000000E+00,2.59175000000E+01,2.4785301,25.9191370,0.0602,0.0528,-0.0233,12.000,0.022,49.9,3.9980E+01,12.094,0.048,22.7,4.3790E+00,1,0,0000,AA,10,58669.92273941,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.252700,-20.202910,2.47917000000E+00,2.59175000000E+01,2.4785031,25.9191300,0.0577,0.0525,-0.0137,12.105,0.023,48.0,2.3840E+01,11.978,0.034,31.5,9.3150E+00,1,0,0000,AA,10,57574.20024553,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.255219,-22.654161,2.47917000000E+00,2.59175000000E+01,2.4784259,25.9191035,0.0586,0.0486,-0.0130,11.950,0.021,52.3,3.8940E+01,12.028,0.034,31.7,1.3730E+01,1,0,0000,AA,10,57743.44807321,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.256549,-22.674782,2.47917000000E+00,2.59175000000E+01,2.4784251,25.9191036,0.0549,0.0487,-0.0102,11.992,0.021,52.7,4.0410E+01,11.871,0.042,25.8,9.5550E+00,1,0,0000,AA,10,57207.31429993,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.257409,-20.329254,2.47917000000E+00,2.59175000000E+01,2.4784986,25.9191299,0.0781,0.0567,-0.0279,12.070,0.026,42.5,4.4450E+01,12.272,0.050,21.7,6.8020E+00,1,0,0000,AA,10,58670.44609742,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.263149,-20.300327,2.47917000000E+00,2.59175000000E+01,2.4784989,25.9191317,0.0545,0.0492,-0.0121,11.992,0.021,51.7,4.5030E+01,11.854,0.050,21.7,6.6940E+00,1,0,0000,AA,10,56657.42220994,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.263739,-20.162602,2.47917000000E+00,2.59175000000E+01,2.4785032,25.9191333,0.0601,0.0532,-0.0186,12.000,0.024,45.6,3.0080E+01,12.050,0.040,26.8,6.6300E+00,1,0,0000,AA,10,57575.05200848,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.264862,-20.848045,2.47917000000E+00,2.59175000000E+01,2.4784814,25.9191263,0.0557,0.0496,-0.0187,12.001,0.022,50.0,6.8410E+01,12.078,0.040,27.1,1.2680E+01,1,0,0000,AA,10,57207.57674295,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.268665,-19.491746,2.47917000000E+00,2.59175000000E+01,2.4785240,25.9191415,0.0639,0.0522,-0.0167,12.021,0.024,45.0,5.2570E+01,12.079,0.046,23.5,1.2530E+01,1,0,0000,AA,10,57207.77360698,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.274927,-21.895544,2.47917000000E+00,2.59175000000E+01,2.4784473,25.9191173,0.0521,0.0447,-0.0173,11.899,0.021,51.9,3.7980E+01,12.037,0.038,28.7,6.8540E+00,1,0,0000,AA,10,57024.44151344,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.279031,-23.269206,2.47917000000E+00,2.59175000000E+01,2.4784039,25.9191023,0.0634,0.0477,-0.0215,11.944,0.022,49.9,6.2450E+01,11.971,0.038,28.6,1.2740E+01,1,0,0000,AA,10,57207.90476485,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.279609,-24.034535,2.47917000000E+00,2.59175000000E+01,2.4783801,25.9190931,0.0573,0.0452,-0.0142,11.927,0.020,55.2,4.1220E+01,12.032,0.036,30.1,9.9940E+00,1,0,0000,AA,10,56658.14701868,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.280296,-20.116581,2.47917000000E+00,2.59175000000E+01,2.4785029,25.9191381,0.0614,0.0556,-0.0174,11.971,0.024,44.6,2.9940E+01,12.004,0.039,28.0,8.8520E+00,1,0,0000,AA,10,57207.70790073,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.280829,-21.371890,2.47917000000E+00,2.59175000000E+01,2.4784631,25.9191247,0.0540,0.0466,-0.0140,11.970,0.019,56.9,4.5640E+01,11.950,0.037,29.6,5.3570E+00,1,0,0000,AA,10,56658.01522377,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.287726,-18.606375,2.47917000000E+00,2.59175000000E+01,2.4785504,25.9191553,0.0577,0.0551,-0.0161,12.057,0.025,43.0,3.7050E+01,12.170,0.042,25.6,6.0010E+00,1,0,0000,AA,5,57742.85862484,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.287942,-22.127884,2.47917000000E+00,2.59175000000E+01,2.4784385,25.9191180,0.0702,0.0691,0.0025,12.037,0.027,40.1,2.9580E+01,12.066,0.043,25.4,1.0950E+01,1,0,0000,AA,10,58306.20620777,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.289033,-22.557583,2.47917000000E+00,2.59175000000E+01,2.4784249,25.9191133,0.0596,0.0500,-0.0171,12.001,0.021,51.8,3.7680E+01,11.994,0.043,25.4,1.1820E+01,1,0,0000,AA,10,56845.27463037,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.292903,-22.316504,2.47917000000E+00,2.59175000000E+01,2.4784320,25.9191171,0.0574,0.0555,-0.0096,11.952,0.022,49.0,4.1520E+01,12.112,0.046,23.5,7.6090E+00,1,0,0000,AA,5,57024.90145921,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.295919,-17.228029,2.47917000000E+00,2.59175000000E+01,2.4785941,25.9191704,0.0745,0.0690,-0.0368,12.013,0.031,35.6,3.4170E+01,12.084,0.049,22.2,4.8910E+00,1,0,0000,AA,10,58305.94452876,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.300787,-25.432932,2.47917000000E+00,2.59175000000E+01,2.4783343,25.9190806,0.0552,0.0443,-0.0157,11.902,0.019,56.0,4.8070E+01,11.947,0.035,31.5,7.2240E+00,1,0,0000,AA,10,57025.16428595,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.308602,-19.653551,2.47917000000E+00,2.59175000000E+01,2.4785147,25.9191503,0.0582,0.0544,-0.0104,11.959,0.023,47.4,3.5110E+01,12.080,0.036,29.8,8.8230E+00,1,0,0000,AA,10,57938.21725712,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.310185,-23.115646,2.47917000000E+00,2.59175000000E+01,2.4784049,25.9191121,0.0551,0.0454,-0.0122,11.931,0.019,56.1,4.4380E+01,12.004,0.036,29.8,1.2910E+01,1,0,0000,AA,10,56657.68579991,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.319479,-23.105210,2.47917000000E+00,2.59175000000E+01,2.4784041,25.9191146,0.0590,0.0533,-0.0172,11.956,0.022,49.4,5.0740E+01,12.032,0.040,27.0,1.3970E+01,1,0,0000,AA,5,57742.98952850,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.319859,-19.851005,2.47917000000E+00,2.59175000000E+01,2.4785072,25.9191512,0.0585,0.0542,-0.0275,11.979,0.023,47.4,3.3670E+01,12.126,0.040,27.2,4.6880E+00,1,0,0000,AA,10,57019.90750499,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.327403,-20.685794,2.47917000000E+00,2.59175000000E+01,2.4784797,25.9191443,0.0720,0.0686,-0.0334,11.986,0.028,38.3,3.5450E+01,12.068,0.039,27.5,1.0230E+01,1,0,0000,AA,10,57938.74099742,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.333912,-27.082511,2.47917000000E+00,2.59175000000E+01,2.4782794,25.9190665,0.0566,0.0475,-0.0126,11.973,0.020,54.4,5.2430E+01,11.922,0.034,31.8,1.6490E+01,1,0,0000,AA,10,56845.86675032,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.348928,-19.812218,2.47917000000E+00,2.59175000000E+01,2.4785054,25.9191592,0.0594,0.0554,-0.0184,11.991,0.025,43.0,2.5740E+01,12.019,0.039,28.0,8.9480E+00,1,0,0000,AA,10,57208.03605005,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.352077,-19.476381,2.47917000000E+00,2.59175000000E+01,2.4785159,25.9191635,0.0539,0.0484,-0.0119,11.982,0.021,52.7,5.4190E+01,12.063,0.035,30.8,1.2530E+01,1,0,0000,AA,10,58464.34227892,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
1,6.353984,-21.832455,2.47917000000E+00,2.59175000000E+01,2.4784402,25.9191384,0.0541,0.0456,-0.0168,11.975,0.020,55.2,4.3030E+01,11.977,0.034,32.0,1.4510E+01,1,0,0000,AA,10,57207.37987882,16125701351043217,11.964,0.023,12.009,0.023,9.312,0.038,6.022,0.050,1286830867,12.842,0.0199,12.538,0.0222,12.444,0.0209
